date,store_id,channel,campaign_name,spend,impressions,clicks,leads
2026-01-19,3,Google Ads,Search - Brand,178.09,7610,150,7
2026-01-19,3,Meta Ads,Leads - SUVs,126.11,7859,154,8
2026-01-19,3,TikTok,Leads - Shortform,72.45,7167,45,1
2026-01-19,3,Email,Newsletter,46.61,1505,28,1
2026-01-19,4,Google Ads,Search - Service,144.91,4282,107,6
2026-01-19,4,Meta Ads,Leads - Offers,129.8,7253,122,6
2026-01-19,4,TikTok,Awareness - Video,52.51,6011,65,2
2026-01-19,4,Email,Newsletter,20.26,1076,47,2
2026-01-20,1,Google Ads,Search - Brand,221.27,6383,235,10
2026-01-20,1,Meta Ads,Leads - Offers,117.99,9153,151,6
2026-01-20,1,TikTok,Leads - Shortform,103.69,11150,108,2
2026-01-20,1,Email,Service Reminder,27.01,1324,22,0
2026-01-20,2,Google Ads,Search - Service,165.4,6139,125,8
2026-01-20,2,Meta Ads,Leads - SUVs,98.35,5261,95,4
2026-01-20,2,TikTok,Awareness - Video,79.2,6959,79,2
2026-01-20,2,Email,Seasonal Promo,40.34,1011,38,1
2026-01-20,3,Google Ads,Search - Service,235.23,4372,167,7
2026-01-20,3,Meta Ads,Leads - SUVs,185.52,7439,136,5
2026-01-20,3,TikTok,Awareness - Video,95.51,11412,86,2
2026-01-20,3,Email,Newsletter,42.1,1105,30,1
2026-01-20,4,Google Ads,Search - Used Cars,151.32,4315,125,7
2026-01-20,4,Meta Ads,Leads - Offers,83.72,4303,62,2
2026-01-20,4,TikTok,Awareness - Video,75.46,7233,55,1
2026-01-20,4,Email,Seasonal Promo,26.69,911,25,0
2026-01-21,1,Google Ads,Search - Used Cars,220.99,4459,112,6
2026-01-21,1,Meta Ads,Leads - Offers,166.48,6289,67,2
2026-01-21,1,TikTok,Leads - Shortform,97.64,10358,107,3
2026-01-21,1,Email,Newsletter,28.47,982,34,0
2026-01-21,2,Google Ads,Search - Used Cars,154.74,6039,187,12
2026-01-21,2,Meta Ads,Retargeting,112.49,6183,80,3
2026-01-21,2,TikTok,Leads - Shortform,68.3,8320,70,2
2026-01-21,2,Email,Seasonal Promo,24.24,903,37,1
2026-01-21,3,Google Ads,Search - Brand,231.58,5631,251,10
2026-01-21,3,Meta Ads,Leads - Offers,156.17,8721,135,6
2026-01-21,3,TikTok,Leads - Shortform,96.24,10377,78,2
2026-01-21,3,Email,Service Reminder,29.05,1370,27,0
2026-01-21,4,Google Ads,Search - Used Cars,119.4,3358,97,4
2026-01-21,4,Meta Ads,Leads - SUVs,90.54,5198,47,2
2026-01-21,4,TikTok,Awareness - Video,55.82,8180,58,1
2026-01-21,4,Email,Newsletter,26.43,1008,37,1
2026-01-22,1,Google Ads,Search - Brand,171.11,5427,199,9
2026-01-22,1,Meta Ads,Retargeting,111.76,6270,94,4
2026-01-22,1,TikTok,Awareness - Video,98.38,9455,129,4
2026-01-22,1,Email,Newsletter,40.0,989,32,1
2026-01-22,2,Google Ads,Search - Used Cars,170.25,6557,240,10
2026-01-22,2,Meta Ads,Retargeting,131.02,7781,121,6
2026-01-22,2,TikTok,Leads - Shortform,93.37,6857,72,1
2026-01-22,2,Email,Newsletter,31.02,1029,38,0
2026-01-22,3,Google Ads,Search - Used Cars,235.12,7498,296,14
2026-01-22,3,Meta Ads,Retargeting,173.62,8795,74,3
2026-01-22,3,TikTok,Awareness - Video,101.69,7538,95,2
2026-01-22,3,Email,Service Reminder,36.43,925,18,0
2026-01-22,4,Google Ads,Search - Used Cars,141.74,3986,139,5
2026-01-22,4,Meta Ads,Leads - SUVs,92.68,5078,60,2
2026-01-22,4,TikTok,Leads - Shortform,70.4,7975,57,2
2026-01-22,4,Email,Service Reminder,22.44,771,14,0
2026-01-23,1,Google Ads,Search - Service,189.57,6619,178,7
2026-01-23,1,Meta Ads,Leads - Offers,143.2,7913,69,3
2026-01-23,1,TikTok,Leads - Shortform,86.72,8995,81,2
2026-01-23,1,Email,Newsletter,31.25,1384,30,0
2026-01-23,2,Google Ads,Search - Brand,162.71,6158,275,15
2026-01-23,2,Meta Ads,Retargeting,142.21,8097,76,3
2026-01-23,2,TikTok,Leads - Shortform,82.31,6896,45,1
2026-01-23,2,Email,Service Reminder,28.24,854,25,0
2026-01-23,3,Google Ads,Search - Service,155.9,5702,174,7
2026-01-23,3,Meta Ads,Leads - SUVs,163.25,8939,96,4
2026-01-23,3,TikTok,Leads - Shortform,111.48,12015,129,2
2026-01-23,3,Email,Seasonal Promo,30.57,1032,19,0
2026-01-23,4,Google Ads,Search - Brand,114.35,4792,130,6
2026-01-23,4,Meta Ads,Leads - Offers,126.03,7196,63,2
2026-01-23,4,TikTok,Leads - Shortform,55.39,7811,101,2
2026-01-23,4,Email,Newsletter,26.09,1055,43,1
2026-01-24,1,Google Ads,Search - Brand,177.35,5577,248,10
2026-01-24,1,Meta Ads,Retargeting,162.25,6478,58,3
2026-01-24,1,TikTok,Awareness - Video,90.64,12901,100,1
2026-01-24,1,Email,Newsletter,44.03,1523,66,2
2026-01-24,2,Google Ads,Search - Brand,195.86,4453,149,7
2026-01-24,2,Meta Ads,Leads - SUVs,119.05,7175,64,2
2026-01-24,2,TikTok,Leads - Shortform,74.55,8240,91,3
2026-01-24,2,Email,Service Reminder,44.16,976,37,1
2026-01-24,3,Google Ads,Search - Brand,188.17,7481,135,5
2026-01-24,3,Meta Ads,Retargeting,128.93,6456,127,4
2026-01-24,3,TikTok,Leads - Shortform,93.81,13722,92,2
2026-01-24,3,Email,Newsletter,44.01,1469,22,0
2026-01-24,4,Google Ads,Search - Brand,124.47,3834,74,4
2026-01-24,4,Meta Ads,Leads - SUVs,105.88,7631,111,4
2026-01-24,4,TikTok,Awareness - Video,80.9,6555,68,2
2026-01-24,4,Email,Service Reminder,32.93,965,25,1
2026-01-25,1,Google Ads,Search - Service,209.1,7302,135,7
2026-01-25,1,Meta Ads,Leads - SUVs,167.61,8821,162,8
2026-01-25,1,TikTok,Awareness - Video,94.77,9044,91,2
2026-01-25,1,Email,Newsletter,38.84,1563,34,1
2026-01-25,2,Google Ads,Search - Used Cars,169.12,4391,153,6
2026-01-25,2,Meta Ads,Retargeting,135.44,8628,96,3
2026-01-25,2,TikTok,Leads - Shortform,90.22,11339,129,3
2026-01-25,2,Email,Newsletter,30.42,1235,50,1
2026-01-25,3,Google Ads,Search - Service,267.4,6630,211,10
2026-01-25,3,Meta Ads,Leads - SUVs,133.6,11682,148,5
2026-01-25,3,TikTok,Awareness - Video,87.7,7868,81,2
2026-01-25,3,Email,Newsletter,48.64,1096,17,0
2026-01-25,4,Google Ads,Search - Brand,147.48,4844,89,3
2026-01-25,4,Meta Ads,Leads - SUVs,98.95,8111,117,3
2026-01-25,4,TikTok,Awareness - Video,69.26,9995,92,3
2026-01-25,4,Email,Newsletter,36.03,1098,16,0
2026-01-26,1,Google Ads,Search - Brand,194.97,5067,194,13
2026-01-26,1,Meta Ads,Leads - SUVs,159.02,9538,173,6
2026-01-26,1,TikTok,Awareness - Video,104.88,6892,89,2
2026-01-26,1,Email,Service Reminder,35.82,913,32,0
2026-01-26,2,Google Ads,Search - Used Cars,172.29,4403,114,5
2026-01-26,2,Meta Ads,Retargeting,116.61,6700,111,3
2026-01-26,2,TikTok,Awareness - Video,75.84,7751,70,2
2026-01-26,2,Email,Service Reminder,40.58,938,35,1
2026-01-26,3,Google Ads,Search - Used Cars,149.39,6616,229,12
2026-01-26,3,Meta Ads,Retargeting,128.2,8446,75,3
2026-01-26,3,TikTok,Leads - Shortform,86.5,7419,93,3
2026-01-26,3,Email,Service Reminder,37.39,1147,36,0
2026-01-26,4,Google Ads,Search - Brand,147.22,3320,136,6
2026-01-26,4,Meta Ads,Leads - Offers,114.36,6054,102,3
2026-01-26,4,TikTok,Awareness - Video,59.97,6469,57,1
2026-01-26,4,Email,Seasonal Promo,29.05,861,27,1
2026-01-27,1,Google Ads,Search - Service,146.33,6312,269,18
2026-01-27,1,Meta Ads,Retargeting,175.05,10011,124,4
2026-01-27,1,TikTok,Awareness - Video,95.59,7245,70,1
2026-01-27,1,Email,Service Reminder,42.9,1415,51,2
2026-01-27,2,Google Ads,Search - Brand,161.61,4993,202,11
2026-01-27,2,Meta Ads,Leads - SUVs,113.88,8356,137,6
2026-01-27,2,TikTok,Awareness - Video,102.61,7856,76,2
2026-01-27,2,Email,Newsletter,34.55,916,22,0
2026-01-27,3,Google Ads,Search - Used Cars,227.43,7016,357,22
2026-01-27,3,Meta Ads,Retargeting,174.18,8430,180,4
2026-01-27,3,TikTok,Awareness - Video,87.54,12674,82,1
2026-01-27,3,Email,Service Reminder,42.37,1289,26,1
2026-01-27,4,Google Ads,Search - Used Cars,141.78,5042,199,11
2026-01-27,4,Meta Ads,Leads - Offers,88.68,5794,120,4
2026-01-27,4,TikTok,Awareness - Video,81.62,7775,107,3
2026-01-27,4,Email,Service Reminder,26.97,696,20,0
2026-01-28,1,Google Ads,Search - Brand,233.35,4733,118,6
2026-01-28,1,Meta Ads,Leads - Offers,136.65,9483,103,6
2026-01-28,1,TikTok,Awareness - Video,84.71,10480,97,3
2026-01-28,1,Email,Service Reminder,31.88,1258,32,1
2026-01-28,2,Google Ads,Search - Used Cars,143.02,4300,116,6
2026-01-28,2,Meta Ads,Leads - Offers,155.35,8690,136,6
2026-01-28,2,TikTok,Awareness - Video,100.33,9600,90,2
2026-01-28,2,Email,Seasonal Promo,34.52,1239,50,1
2026-01-28,3,Google Ads,Search - Used Cars,225.72,7391,225,12
2026-01-28,3,Meta Ads,Leads - Offers,182.43,6110,135,4
2026-01-28,3,TikTok,Leads - Shortform,121.32,11940,73,1
2026-01-28,3,Email,Service Reminder,45.82,1333,44,1
2026-01-28,4,Google Ads,Search - Used Cars,119.7,3732,129,7
2026-01-28,4,Meta Ads,Retargeting,97.17,7021,80,3
2026-01-28,4,TikTok,Awareness - Video,58.22,8861,106,3
2026-01-28,4,Email,Service Reminder,23.04,799,31,0
2026-01-29,1,Google Ads,Search - Service,197.51,5407,172,8
2026-01-29,1,Meta Ads,Leads - SUVs,165.72,5820,94,4
2026-01-29,1,TikTok,Leads - Shortform,115.2,10130,88,2
2026-01-29,1,Email,Newsletter,42.73,1326,50,2
2026-01-29,2,Google Ads,Search - Brand,197.34,4303,143,5
2026-01-29,2,Meta Ads,Leads - Offers,160.2,6132,120,3
2026-01-29,2,TikTok,Leads - Shortform,89.26,6249,85,2
2026-01-29,2,Email,Newsletter,29.42,1380,24,0
2026-01-29,3,Google Ads,Search - Brand,222.13,4958,181,10
2026-01-29,3,Meta Ads,Retargeting,151.2,8786,119,3
2026-01-29,3,TikTok,Leads - Shortform,120.77,12058,146,4
2026-01-29,3,Email,Service Reminder,39.11,983,18,0
2026-01-29,4,Google Ads,Search - Service,164.52,4248,121,7
2026-01-29,4,Meta Ads,Retargeting,130.0,6388,67,3
2026-01-29,4,TikTok,Awareness - Video,70.21,5419,69,1
2026-01-29,4,Email,Seasonal Promo,23.97,730,27,1
